ord,request,window,request_in_window,kind,campaign_id,bid_value
5072,1690,1281,0,win,1,10
5073,1691,1281,1,bid,1,10
5074,1691,1281,1,no bid,2,0
5075,1691,1281,1,win,1,10
5076,1692,1281,2,bid,1,10
5077,1692,1281,2,no bid,2,0
5078,1692,1281,2,win,1,10
5079,1693,1282,0,bid,1,10
5080,1693,1282,0,no bid,2,0
5081,1693,1282,0,win,1,10
5082,1694,1282,1,bid,1,10
5083,1694,1282,1,no bid,2,0
5084,1694,1282,1,win,1,10
5085,1695,1282,2,bid,1,10
5086,1695,1282,2,no bid,2,0
5087,1695,1282,2,win,1,10
5088,1696,1283,0,bid,1,10
5089,1696,1283,0,no bid,2,0
5090,1696,1283,0,win,1,10
5091,1697,1283,1,bid,1,10
5092,1697,1283,1,no bid,2,0
5093,1697,1283,1,win,1,10
5094,1698,1283,2,bid,1,10
5095,1698,1283,2,no bid,2,0
5096,1698,1283,2,win,1,10
5097,1699,1284,0,bid,1,10
5098,1699,1284,0,no bid,2,0
5099,1699,1284,0,win,1,10
5100,1700,1284,1,bid,1,10
5101,1700,1284,1,no bid,2,0
5102,1700,1284,1,win,1,10
5103,1701,1284,2,bid,1,10
5104,1701,1284,2,no bid,2,0
5105,1701,1284,2,win,1,10
5106,1702,1285,0,bid,1,10
5107,1702,1285,0,no bid,2,0
5108,1702,1285,0,win,1,10
5109,1703,1285,1,bid,1,10
5110,1703,1285,1,no bid,2,0
5111,1703,1285,1,win,1,10
5112,1704,1286,0,bid,1,10
5113,1704,1286,0,no bid,2,0
5114,1704,1286,0,win,1,10
5115,1705,1286,1,bid,1,10
5116,1705,1286,1,no bid,2,0
5117,1705,1286,1,win,1,10
5118,1706,1287,0,bid,1,10
5119,1706,1287,0,no bid,2,0
5120,1706,1287,0,win,1,10
5121,1707,1287,1,bid,1,10
5122,1707,1287,1,no bid,2,0
5123,1707,1287,1,win,1,10
5124,1708,1288,0,bid,1,10
5125,1708,1288,0,no bid,2,0
5126,1708,1288,0,win,1,10
5127,1709,1288,1,bid,1,10
5128,1709,1288,1,no bid,2,0
5129,1709,1288,1,win,1,10
5130,1710,1289,0,bid,1,10
5131,1710,1289,0,no bid,2,0
5132,1710,1289,0,win,1,10
5133,1711,1289,1,bid,1,10
5134,1711,1289,1,no bid,2,0
5135,1711,1289,1,win,1,10
5136,1712,1290,0,bid,1,10
5137,1712,1290,0,no bid,2,0
5138,1712,1290,0,win,1,10
5139,1713,1290,1,bid,1,10
5140,1713,1290,1,no bid,2,0
5141,1713,1290,1,win,1,10
5142,1714,1291,0,bid,1,10
5143,1714,1291,0,no bid,2,0
5144,1714,1291,0,win,1,10
5145,1715,1291,1,bid,1,10
5146,1715,1291,1,no bid,2,0
5147,1715,1291,1,win,1,10
5148,1716,1292,0,bid,1,10
5149,1716,1292,0,no bid,2,0
5150,1716,1292,0,win,1,10
5151,1717,1292,1,bid,1,10
5152,1717,1292,1,no bid,2,0
5153,1717,1292,1,win,1,10
5154,1718,1293,0,bid,1,10
5155,1718,1293,0,no bid,2,0
5156,1718,1293,0,win,1,10
5157,1719,1293,1,bid,1,10
5158,1719,1293,1,no bid,2,0
5159,1719,1293,1,win,1,10
5160,1720,1294,0,bid,1,10
5161,1720,1294,0,no bid,2,0
5162,1720,1294,0,win,1,10
5163,1721,1294,1,bid,1,10
5164,1721,1294,1,no bid,2,0
5165,1721,1294,1,win,1,10
5166,1722,1295,0,bid,1,10
5167,1722,1295,0,no bid,2,0
5168,1722,1295,0,win,1,10
5169,1723,1295,1,bid,1,10
5170,1723,1295,1,no bid,2,0
5171,1723,1295,1,win,1,10
5172,1724,1296,0,bid,1,10
5173,1724,1296,0,no bid,2,0
5174,1724,1296,0,win,1,10
5175,1725,1296,1,bid,1,10
5176,1725,1296,1,no bid,2,0
5177,1725,1296,1,win,1,10
5178,1726,1297,0,bid,1,10
5179,1726,1297,0,no bid,2,0
5180,1726,1297,0,win,1,10
5181,1727,1297,1,bid,1,10
5182,1727,1297,1,no bid,2,0
5183,1727,1297,1,win,1,10
5184,1728,1298,0,bid,1,10
5185,1728,1298,0,no bid,2,0
5186,1728,1298,0,win,1,10
5187,1729,1298,1,bid,1,10
5188,1729,1298,1,no bid,2,0
5189,1729,1298,1,win,1,10
5190,1730,1299,0,bid,1,10
5191,1730,1299,0,no bid,2,0
5192,1730,1299,0,win,1,10
5193,1731,1299,1,bid,1,10
5194,1731,1299,1,no bid,2,0
5195,1731,1299,1,win,1,10
5196,1732,1300,0,bid,1,10
5197,1732,1300,0,no bid,2,0
5198,1732,1300,0,win,1,10
5199,1733,1300,1,bid,1,10
5200,1733,1300,1,no bid,2,0
5201,1733,1300,1,win,1,10
5202,1734,1301,0,bid,1,10
5203,1734,1301,0,no bid,2,0
5204,1734,1301,0,win,1,10
5205,1735,1301,1,bid,1,10
5206,1735,1301,1,no bid,2,0
5207,1735,1301,1,win,1,10
5208,1736,1302,0,bid,1,10
5209,1736,1302,0,no bid,2,0
5210,1736,1302,0,win,1,10
5211,1737,1302,1,bid,1,10
5212,1737,1302,1,no bid,2,0
5213,1737,1302,1,win,1,10
5214,1738,1303,0,bid,1,10
5215,1738,1303,0,no bid,2,0
5216,1738,1303,0,win,1,10
5217,1739,1303,1,bid,1,10
5218,1739,1303,1,no bid,2,0
5219,1739,1303,1,win,1,10
5220,1740,1304,0,bid,1,10
5221,1740,1304,0,no bid,2,0
5222,1740,1304,0,win,1,10
5223,1741,1304,1,bid,1,10
5224,1741,1304,1,no bid,2,0
5225,1741,1304,1,win,1,10
5226,1742,1305,0,bid,1,10
5227,1742,1305,0,no bid,2,0
5228,1742,1305,0,win,1,10
5229,1743,1305,1,bid,1,10
5230,1743,1305,1,no bid,2,0
5231,1743,1305,1,win,1,10
5232,1744,1306,0,bid,1,10
5233,1744,1306,0,no bid,2,0
5234,1744,1306,0,win,1,10
5235,1745,1306,1,bid,1,10
5236,1745,1306,1,no bid,2,0
5237,1745,1306,1,win,1,10
5238,1746,1307,0,bid,1,10
5239,1746,1307,0,no bid,2,0
5240,1746,1307,0,win,1,10
5241,1747,1307,1,bid,1,10
5242,1747,1307,1,no bid,2,0
5243,1747,1307,1,win,1,10
5244,1748,1308,0,bid,1,10
5245,1748,1308,0,no bid,2,0
5246,1748,1308,0,win,1,10
5247,1749,1308,1,bid,1,10
5248,1749,1308,1,no bid,2,0
5249,1749,1308,1,win,1,10
5250,1750,1309,0,bid,1,10
5251,1750,1309,0,no bid,2,0
5252,1750,1309,0,win,1,10
5253,1751,1309,1,bid,1,10
5254,1751,1309,1,no bid,2,0
5255,1751,1309,1,win,1,10
5256,1752,1310,0,bid,1,10
5257,1752,1310,0,no bid,2,0
5258,1752,1310,0,win,1,10
5259,1753,1310,1,bid,1,10
5260,1753,1310,1,no bid,2,0
5261,1753,1310,1,win,1,10
5262,1754,1311,0,bid,1,10
5263,1754,1311,0,no bid,2,0
5264,1754,1311,0,win,1,10
5265,1755,1311,1,bid,1,10
5266,1755,1311,1,no bid,2,0
5267,1755,1311,1,win,1,10
5268,1756,1312,0,bid,1,10
5269,1756,1312,0,no bid,2,0
5270,1756,1312,0,win,1,10
5271,1757,1312,1,bid,1,10
5272,1757,1312,1,no bid,2,0
5273,1757,1312,1,win,1,10
5274,1758,1313,0,bid,1,10
5275,1758,1313,0,no bid,2,0
5276,1758,1313,0,win,1,10
5277,1759,1313,1,bid,1,10
5278,1759,1313,1,no bid,2,0
5279,1759,1313,1,win,1,10
5280,1760,1314,0,bid,1,10
5281,1760,1314,0,no bid,2,0
5282,1760,1314,0,win,1,10
5283,1761,1314,1,bid,1,10
5284,1761,1314,1,no bid,2,0
5285,1761,1314,1,win,1,10
5286,1762,1315,0,bid,1,10
5287,1762,1315,0,no bid,2,0
5288,1762,1315,0,win,1,10
5289,1763,1315,1,bid,1,10
5290,1763,1315,1,no bid,2,0
5291,1763,1315,1,win,1,10
5292,1764,1316,0,bid,1,10
5293,1764,1316,0,no bid,2,0
5294,1764,1316,0,win,1,10
5295,1765,1316,1,bid,1,10
5296,1765,1316,1,no bid,2,0
5297,1765,1316,1,win,1,10
5298,1766,1317,0,bid,1,10
5299,1766,1317,0,no bid,2,0
5300,1766,1317,0,win,1,10
5301,1767,1317,1,bid,1,10
5302,1767,1317,1,no bid,2,0
5303,1767,1317,1,win,1,10
5304,1768,1318,0,bid,1,10
5305,1768,1318,0,no bid,2,0
5306,1768,1318,0,win,1,10
5307,1769,1318,1,bid,1,10
5308,1769,1318,1,no bid,2,0
5309,1769,1318,1,win,1,10
5310,1770,1319,0,bid,1,10
5311,1770,1319,0,no bid,2,0
5312,1770,1319,0,win,1,10
5313,1771,1319,1,bid,1,10
5314,1771,1319,1,no bid,2,0
5315,1771,1319,1,win,1,10
5316,1772,1320,0,bid,1,10
5317,1772,1320,0,no bid,2,0
5318,1772,1320,0,win,1,10
5319,1773,1320,1,bid,1,10
5320,1773,1320,1,no bid,2,0
5321,1773,1320,1,win,1,10
5322,1774,1321,0,bid,1,10
5323,1774,1321,0,no bid,2,0
5324,1774,1321,0,win,1,10
5325,1775,1321,1,bid,1,10
5326,1775,1321,1,no bid,2,0
5327,1775,1321,1,win,1,10
5328,1776,1322,0,bid,1,10
5329,1776,1322,0,no bid,2,0
5330,1776,1322,0,win,1,10
5331,1777,1322,1,bid,1,10
5332,1777,1322,1,no bid,2,0
5333,1777,1322,1,win,1,10
5334,1778,1323,0,bid,1,10
5335,1778,1323,0,no bid,2,0
5336,1778,1323,0,win,1,10
5337,1779,1323,1,bid,1,10
5338,1779,1323,1,no bid,2,0
5339,1779,1323,1,win,1,10
5340,1780,1324,0,bid,1,10
5341,1780,1324,0,no bid,2,0
5342,1780,1324,0,win,1,10
5343,1781,1324,1,bid,1,10
5344,1781,1324,1,no bid,2,0
5345,1781,1324,1,win,1,10
5346,1782,1325,0,bid,1,10
5347,1782,1325,0,no bid,2,0
5348,1782,1325,0,win,1,10
5349,1783,1325,1,bid,1,10
5350,1783,1325,1,no bid,2,0
5351,1783,1325,1,win,1,10
5352,1784,1326,0,bid,1,10
5353,1784,1326,0,no bid,2,0
5354,1784,1326,0,win,1,10
5355,1785,1326,1,bid,1,10
5356,1785,1326,1,no bid,2,0
5357,1785,1326,1,win,1,10
5358,1786,1327,0,bid,1,10
5359,1786,1327,0,no bid,2,0
5360,1786,1327,0,win,1,10
5361,1787,1327,1,bid,1,10
5362,1787,1327,1,no bid,2,0
5363,1787,1327,1,win,1,10
5364,1788,1328,0,bid,1,10
5365,1788,1328,0,no bid,2,0
5366,1788,1328,0,win,1,10
5367,1789,1328,1,bid,1,10
5368,1789,1328,1,no bid,2,0
5369,1789,1328,1,win,1,10
5370,1790,1329,0,bid,1,10
5371,1790,1329,0,no bid,2,0
5372,1790,1329,0,win,1,10
5373,1791,1329,1,bid,1,10
5374,1791,1329,1,no bid,2,0
5375,1791,1329,1,win,1,10
5376,1792,1330,0,bid,1,10
5377,1792,1330,0,no bid,2,0
5378,1792,1330,0,win,1,10
5379,1793,1330,1,bid,1,10
5380,1793,1330,1,no bid,2,0
5381,1793,1330,1,win,1,10
5382,1794,1331,0,bid,1,10
5383,1794,1331,0,no bid,2,0
5384,1794,1331,0,win,1,10
5385,1795,1331,1,bid,1,10
5386,1795,1331,1,no bid,2,0
5387,1795,1331,1,win,1,10
5388,1796,1332,0,bid,1,10
5389,1796,1332,0,no bid,2,0
5390,1796,1332,0,win,1,10
5391,1797,1332,1,bid,1,10
5392,1797,1332,1,no bid,2,0
5393,1797,1332,1,win,1,10
5394,1798,1333,0,bid,1,10
5395,1798,1333,0,no bid,2,0
5396,1798,1333,0,win,1,10
5397,1799,1333,1,bid,1,10
5398,1799,1333,1,no bid,2,0
5399,1799,1333,1,win,1,10
5400,1800,1334,0,bid,1,10
5401,1800,1334,0,no bid,2,0
5402,1800,1334,0,win,1,10
5403,1801,1334,1,bid,1,10
5404,1801,1334,1,no bid,2,0
5405,1801,1334,1,win,1,10
5406,1802,1335,0,bid,1,10
5407,1802,1335,0,no bid,2,0
5408,1802,1335,0,win,1,10
5409,1803,1335,1,bid,1,10
5410,1803,1335,1,no bid,2,0
5411,1803,1335,1,win,1,10
5412,1804,1336,0,bid,1,10
5413,1804,1336,0,no bid,2,0
5414,1804,1336,0,win,1,10
5415,1805,1336,1,bid,1,10
5416,1805,1336,1,no bid,2,0
5417,1805,1336,1,win,1,10
5418,1806,1337,0,bid,1,10
5419,1806,1337,0,no bid,2,0
5420,1806,1337,0,win,1,10
5421,1807,1337,1,bid,1,10
5422,1807,1337,1,no bid,2,0
5423,1807,1337,1,win,1,10
5424,1808,1338,0,bid,1,10
5425,1808,1338,0,no bid,2,0
5426,1808,1338,0,win,1,10
5427,1809,1338,1,bid,1,10
5428,1809,1338,1,no bid,2,0
5429,1809,1338,1,win,1,10
5430,1810,1339,0,bid,1,10
5431,1810,1339,0,no bid,2,0
5432,1810,1339,0,win,1,10
5433,1811,1339,1,bid,1,10
5434,1811,1339,1,no bid,2,0
5435,1811,1339,1,win,1,10
5436,1812,1340,0,bid,1,10
5437,1812,1340,0,no bid,2,0
5438,1812,1340,0,win,1,10
5439,1813,1340,1,bid,1,10
5440,1813,1340,1,no bid,2,0
5441,1813,1340,1,win,1,10
5442,1814,1341,0,bid,1,10
5443,1814,1341,0,no bid,2,0
5444,1814,1341,0,win,1,10
5445,1815,1341,1,bid,1,10
5446,1815,1341,1,no bid,2,0
5447,1815,1341,1,win,1,10
5448,1816,1342,0,bid,1,10
5449,1816,1342,0,no bid,2,0
5450,1816,1342,0,win,1,10
5451,1817,1342,1,bid,1,10
5452,1817,1342,1,no bid,2,0
5453,1817,1342,1,win,1,10
5454,1818,1343,0,bid,1,10
5455,1818,1343,0,no bid,2,0
5456,1818,1343,0,win,1,10
5457,1819,1343,1,bid,1,10
5458,1819,1343,1,no bid,2,0
5459,1819,1343,1,win,1,10
5460,1820,1344,0,bid,1,10
5461,1820,1344,0,no bid,2,0
5462,1820,1344,0,win,1,10
5463,1821,1344,1,bid,1,10
5464,1821,1344,1,no bid,2,0
5465,1821,1344,1,win,1,10
5466,1822,1345,0,bid,1,10
5467,1822,1345,0,no bid,2,0
5468,1822,1345,0,win,1,10
5469,1823,1345,1,bid,1,10
5470,1823,1345,1,no bid,2,0
5471,1823,1345,1,win,1,10
5472,1824,1346,0,bid,1,10
5473,1824,1346,0,no bid,2,0
5474,1824,1346,0,win,1,10
5475,1825,1346,1,bid,1,10
5476,1825,1346,1,no bid,2,0
5477,1825,1346,1,win,1,10
5478,1826,1347,0,bid,1,10
5479,1826,1347,0,no bid,2,0
5480,1826,1347,0,win,1,10
5481,1827,1347,1,bid,1,10
5482,1827,1347,1,no bid,2,0
5483,1827,1347,1,win,1,10
5484,1828,1348,0,bid,1,10
5485,1828,1348,0,no bid,2,0
5486,1828,1348,0,win,1,10
5487,1829,1348,1,bid,1,10
5488,1829,1348,1,no bid,2,0
5489,1829,1348,1,win,1,10
5490,1830,1349,0,bid,1,10
5491,1830,1349,0,no bid,2,0
5492,1830,1349,0,win,1,10
5493,1831,1349,1,bid,1,10
5494,1831,1349,1,no bid,2,0
5495,1831,1349,1,win,1,10
5496,1832,1350,0,bid,1,10
5497,1832,1350,0,no bid,2,0
5498,1832,1350,0,win,1,10
5499,1833,1350,1,bid,1,10
5500,1833,1350,1,no bid,2,0
5501,1833,1350,1,win,1,10
5502,1834,1351,0,bid,1,10
5503,1834,1351,0,no bid,2,0
5504,1834,1351,0,win,1,10
5505,1835,1351,1,bid,1,10
5506,1835,1351,1,no bid,2,0
5507,1835,1351,1,win,1,10
5508,1836,1352,0,bid,1,10
5509,1836,1352,0,no bid,2,0
5510,1836,1352,0,win,1,10
5511,1837,1352,1,bid,1,10
5512,1837,1352,1,no bid,2,0
5513,1837,1352,1,win,1,10
5514,1838,1353,0,bid,1,10
5515,1838,1353,0,no bid,2,0
5516,1838,1353,0,win,1,10
5517,1839,1353,1,bid,1,10
5518,1839,1353,1,no bid,2,0
5519,1839,1353,1,win,1,10
5520,1840,1354,0,bid,1,10
5521,1840,1354,0,no bid,2,0
5522,1840,1354,0,win,1,10
5523,1841,1354,1,bid,1,10
5524,1841,1354,1,no bid,2,0
5525,1841,1354,1,win,1,10
5526,1842,1355,0,bid,1,10
5527,1842,1355,0,no bid,2,0
5528,1842,1355,0,win,1,10
5529,1843,1355,1,bid,1,10
5530,1843,1355,1,no bid,2,0
5531,1843,1355,1,win,1,10
5532,1844,1356,0,bid,1,10
5533,1844,1356,0,no bid,2,0
5534,1844,1356,0,win,1,10
5535,1845,1356,1,bid,1,10
5536,1845,1356,1,no bid,2,0
5537,1845,1356,1,win,1,10
5538,1846,1357,0,bid,1,10
5539,1846,1357,0,no bid,2,0
5540,1846,1357,0,win,1,10
5541,1847,1357,1,bid,1,10
5542,1847,1357,1,no bid,2,0
5543,1847,1357,1,win,1,10
5544,1848,1358,0,bid,1,10
5545,1848,1358,0,no bid,2,0
5546,1848,1358,0,win,1,10
5547,1849,1358,1,bid,1,10
5548,1849,1358,1,no bid,2,0
5549,1849,1358,1,win,1,10
5550,1850,1359,0,bid,1,10
5551,1850,1359,0,no bid,2,0
5552,1850,1359,0,win,1,10
5553,1851,1359,1,bid,1,10
5554,1851,1359,1,no bid,2,0
5555,1851,1359,1,win,1,10
5556,1852,1360,0,bid,1,10
5557,1852,1360,0,no bid,2,0
5558,1852,1360,0,win,1,10
5559,1853,1360,1,bid,1,10
5560,1853,1360,1,no bid,2,0
5561,1853,1360,1,win,1,10
5562,1854,1361,0,bid,1,10
5563,1854,1361,0,no bid,2,0
5564,1854,1361,0,win,1,10
5565,1855,1361,1,bid,1,10
5566,1855,1361,1,no bid,2,0
5567,1855,1361,1,win,1,10
5568,1856,1362,0,bid,1,10
5569,1856,1362,0,no bid,2,0
5570,1856,1362,0,win,1,10
5571,1857,1362,1,bid,1,10
5572,1857,1362,1,no bid,2,0
5573,1857,1362,1,win,1,10
5574,1858,1363,0,bid,1,10
5575,1858,1363,0,no bid,2,0
5576,1858,1363,0,win,1,10
5577,1859,1363,1,bid,1,10
5578,1859,1363,1,no bid,2,0
5579,1859,1363,1,win,1,10
5580,1860,1364,0,bid,1,10
5581,1860,1364,0,no bid,2,0
5582,1860,1364,0,win,1,10
5583,1861,1364,1,bid,1,10
5584,1861,1364,1,no bid,2,0
5585,1861,1364,1,win,1,10
5586,1862,1365,0,bid,1,10
5587,1862,1365,0,no bid,2,0
5588,1862,1365,0,win,1,10
5589,1863,1365,1,bid,1,10
5590,1863,1365,1,no bid,2,0
5591,1863,1365,1,win,1,10
5592,1864,1366,0,bid,1,10
5593,1864,1366,0,no bid,2,0
5594,1864,1366,0,win,1,10
5595,1865,1366,1,bid,1,10
5596,1865,1366,1,no bid,2,0
5597,1865,1366,1,win,1,10
5598,1866,1367,0,bid,1,10
5599,1866,1367,0,no bid,2,0
5600,1866,1367,0,win,1,10
5601,1867,1367,1,bid,1,10
5602,1867,1367,1,no bid,2,0
5603,1867,1367,1,win,1,10
5604,1868,1368,0,bid,1,10
5605,1868,1368,0,no bid,2,0
5606,1868,1368,0,win,1,10
5607,1869,1368,1,bid,1,10
5608,1869,1368,1,no bid,2,0
5609,1869,1368,1,win,1,10
5610,1870,1369,0,bid,1,10
5611,1870,1369,0,no bid,2,0
5612,1870,1369,0,win,1,10
5613,1871,1369,1,bid,1,10
5614,1871,1369,1,no bid,2,0
5615,1871,1369,1,win,1,10
5616,1872,1370,0,bid,1,10
5617,1872,1370,0,no bid,2,0
5618,1872,1370,0,win,1,10
5619,1873,1371,0,bid,1,10
5620,1873,1371,0,no bid,2,0
5621,1873,1371,0,win,1,10
5622,1874,1372,0,bid,1,10
5623,1874,1372,0,no bid,2,0
5624,1874,1372,0,win,1,10
5625,1875,1373,0,bid,1,10
5626,1875,1373,0,no bid,2,0
5627,1875,1373,0,win,1,10
5628,1876,1374,0,bid,1,10
5629,1876,1374,0,no bid,2,0
5630,1876,1374,0,win,1,10
5631,1877,1375,0,bid,1,10
5632,1877,1375,0,no bid,2,0
5633,1877,1375,0,win,1,10
5634,1878,1376,0,bid,1,10
5635,1878,1376,0,no bid,2,0
5636,1878,1376,0,win,1,10
5637,1879,1377,0,bid,1,10
5638,1879,1377,0,no bid,2,0
5639,1879,1377,0,win,1,10
5640,1880,1378,0,bid,1,10
5641,1880,1378,0,no bid,2,0
5642,1880,1378,0,win,1,10
5643,1881,1379,0,bid,1,10
5644,1881,1379,0,no bid,2,0
5645,1881,1379,0,win,1,10
5646,1882,1380,0,bid,1,10
5647,1882,1380,0,no bid,2,0
5648,1882,1380,0,win,1,10
5649,1883,1381,0,bid,1,10
5650,1883,1381,0,no bid,2,0
5651,1883,1381,0,win,1,10
5652,1884,1382,0,bid,1,10
5653,1884,1382,0,no bid,2,0
5654,1884,1382,0,win,1,10
5655,1885,1383,0,bid,1,10
5656,1885,1383,0,no bid,2,0
5657,1885,1383,0,win,1,10
5658,1886,1384,0,bid,1,10
5659,1886,1384,0,no bid,2,0
5660,1886,1384,0,win,1,10
5661,1887,1385,0,bid,1,10
5662,1887,1385,0,no bid,2,0
5663,1887,1385,0,win,1,10
5664,1888,1386,0,bid,1,10
5665,1888,1386,0,no bid,2,0
5666,1888,1386,0,win,1,10
5667,1889,1387,0,bid,1,10
5668,1889,1387,0,no bid,2,0
5669,1889,1387,0,win,1,10
5670,1890,1388,0,bid,1,10
5671,1890,1388,0,no bid,2,0
5672,1890,1388,0,win,1,10
5673,1891,1389,0,bid,1,10
5674,1891,1389,0,no bid,2,0
5675,1891,1389,0,win,1,10
5676,1892,1390,0,bid,1,10
5677,1892,1390,0,no bid,2,0
5678,1892,1390,0,win,1,10
5679,1893,1391,0,bid,1,10
5680,1893,1391,0,no bid,2,0
5681,1893,1391,0,win,1,10
5682,1894,1392,0,bid,1,10
5683,1894,1392,0,no bid,2,0
5684,1894,1392,0,win,1,10
5685,1895,1393,0,bid,1,10
5686,1895,1393,0,no bid,2,0
5687,1895,1393,0,win,1,10
5688,1896,1394,0,bid,1,10
5689,1896,1394,0,no bid,2,0
5690,1896,1394,0,win,1,10
5691,1897,1395,0,bid,1,10
5692,1897,1395,0,no bid,2,0
5693,1897,1395,0,win,1,10
5694,1898,1396,0,bid,1,10
5695,1898,1396,0,no bid,2,0
5696,1898,1396,0,win,1,10
5697,1899,1397,0,bid,1,10
5698,1899,1397,0,no bid,2,0
5699,1899,1397,0,win,1,10
5700,1900,1398,0,bid,1,10
5701,1900,1398,0,no bid,2,0
5702,1900,1398,0,win,1,10
5703,1901,1399,0,bid,1,10
5704,1901,1399,0,no bid,2,0
5705,1901,1399,0,win,1,10
5706,1902,1400,0,bid,1,10
5707,1902,1400,0,no bid,2,0
5708,1902,1400,0,win,1,10
5709,1903,1401,0,bid,1,10
5710,1903,1401,0,no bid,2,0
5711,1903,1401,0,win,1,10
5712,1904,1402,0,bid,1,10
5713,1904,1402,0,no bid,2,0
5714,1904,1402,0,win,1,10
5715,1905,1403,0,bid,1,10
5716,1905,1403,0,no bid,2,0
5717,1905,1403,0,win,1,10
5718,1906,1404,0,bid,1,10
5719,1906,1404,0,no bid,2,0
5720,1906,1404,0,win,1,10
5721,1907,1405,0,bid,1,10
5722,1907,1405,0,no bid,2,0
5723,1907,1405,0,win,1,10
5724,1908,1406,0,bid,1,10
5725,1908,1406,0,no bid,2,0
5726,1908,1406,0,win,1,10
5727,1909,1407,0,bid,1,10
5728,1909,1407,0,no bid,2,0
5729,1909,1407,0,win,1,10
5730,1910,1408,0,bid,1,10
5731,1910,1408,0,no bid,2,0
5732,1910,1408,0,win,1,10
5733,1911,1409,0,bid,1,10
5734,1911,1409,0,no bid,2,0
5735,1911,1409,0,win,1,10
5736,1912,1410,0,bid,1,10
5737,1912,1410,0,no bid,2,0
5738,1912,1410,0,win,1,10
5739,1913,1411,0,bid,1,10
5740,1913,1411,0,no bid,2,0
5741,1913,1411,0,win,1,10
5742,1914,1412,0,bid,1,10
5743,1914,1412,0,no bid,2,0
5744,1914,1412,0,win,1,10
5745,1915,1413,0,bid,1,10
5746,1915,1413,0,no bid,2,0
5747,1915,1413,0,win,1,10
5748,1916,1414,0,bid,1,10
5749,1916,1414,0,no bid,2,0
5750,1916,1414,0,win,1,10
5751,1917,1415,0,bid,1,10
5752,1917,1415,0,no bid,2,0
5753,1917,1415,0,win,1,10
5754,1918,1416,0,bid,1,10
5755,1918,1416,0,no bid,2,0
5756,1918,1416,0,win,1,10
5757,1919,1417,0,bid,1,10
5758,1919,1417,0,no bid,2,0
5759,1919,1417,0,win,1,10
5760,1920,1418,0,bid,1,10
5761,1920,1418,0,no bid,2,0
5762,1920,1418,0,win,1,10
5763,1921,1419,0,bid,1,10
5764,1921,1419,0,no bid,2,0
5765,1921,1419,0,win,1,10
5766,1922,1420,0,bid,1,10
5767,1922,1420,0,no bid,2,0
5768,1922,1420,0,win,1,10
5769,1923,1421,0,bid,1,10
5770,1923,1421,0,no bid,2,0
5771,1923,1421,0,win,1,10
5772,1924,1422,0,bid,1,10
5773,1924,1422,0,no bid,2,0
5774,1924,1422,0,win,1,10
5775,1925,1423,0,bid,1,10
5776,1925,1423,0,no bid,2,0
5777,1925,1423,0,win,1,10
5778,1926,1424,0,bid,1,10
5779,1926,1424,0,no bid,2,0
5780,1926,1424,0,win,1,10
5781,1927,1425,0,bid,1,10
5782,1927,1425,0,no bid,2,0
5783,1927,1425,0,win,1,10
5784,1928,1426,0,bid,1,10
5785,1928,1426,0,no bid,2,0
5786,1928,1426,0,win,1,10
5787,1929,1427,0,bid,1,10
5788,1929,1427,0,no bid,2,0
5789,1929,1427,0,win,1,10
5790,1930,1428,0,bid,1,10
5791,1930,1428,0,no bid,2,0
5792,1930,1428,0,win,1,10
5793,1931,1429,0,bid,1,10
5794,1931,1429,0,no bid,2,0
5795,1931,1429,0,win,1,10
5796,1932,1430,0,bid,1,10
5797,1932,1430,0,no bid,2,0
5798,1932,1430,0,win,1,10
5799,1933,1431,0,bid,1,10
5800,1933,1431,0,no bid,2,0
5801,1933,1431,0,win,1,10
5802,1934,1432,0,bid,1,10
5803,1934,1432,0,no bid,2,0
5804,1934,1432,0,win,1,10
5805,1935,1433,0,bid,1,10
5806,1935,1433,0,no bid,2,0
5807,1935,1433,0,win,1,10
5808,1936,1434,0,bid,1,10
5809,1936,1434,0,no bid,2,0
5810,1936,1434,0,win,1,10
5811,1937,1435,0,bid,1,10
5812,1937,1435,0,no bid,2,0
5813,1937,1435,0,win,1,10
5814,1938,1436,0,bid,1,10
5815,1938,1436,0,no bid,2,0
5816,1938,1436,0,win,1,10
5817,1939,1437,0,bid,1,10
5818,1939,1437,0,no bid,2,0
5819,1939,1437,0,win,1,10
5820,1940,1438,0,bid,1,10
5821,1940,1438,0,no bid,2,0
5822,1940,1438,0,win,1,10
5823,1941,1439,0,bid,1,10
5824,1941,1439,0,no bid,2,0
5825,1941,1439,0,win,1,10
